48,2020-07-27 13:00:00.0000000,2020-08-06 12:00:00.0000000
26,2020-07-27 13:00:00.0000000,2020-08-06 12:00:00.0000000
42,2020-07-27 13:00:00.0000000,2020-08-07 12:00:00.0000000
28,2020-07-27 13:00:00.0000000,2020-08-09 12:00:00.0000000
10,2020-07-26 13:00:00.0000000,2020-07-31 12:00:00.0000000
5,2020-07-26 13:00:00.0000000,2020-08-03 12:00:00.0000000
39,2020-07-26 13:00:00.0000000,2020-08-06 12:00:00.0000000
40,2020-07-25 13:00:00.0000000,2020-08-02 12:00:00.0000000
38,2020-07-24 13:00:00.0000000,2020-07-26 12:00:00.0000000
7,2020-07-24 13:00:00.0000000,2020-07-26 12:00:00.0000000
44,2020-07-24 13:00:00.0000000,2020-07-27 12:00:00.0000000
12,2020-07-23 13:00:00.0000000,2020-07-26 12:00:00.0000000
47,2020-07-22 13:00:00.0000000,2020-07-26 12:00:00.0000000
36,2020-07-20 13:00:00.0000000,2020-07-25 12:00:00.0000000
48,2020-07-20 13:00:00.0000000,2020-07-27 12:00:00.0000000
43,2020-07-20 13:00:00.0000000,2020-07-31 12:00:00.0000000
26,2020-07-19 13:00:00.0000000,2020-07-22 12:00:00.0000000
53,2020-07-19 13:00:00.0000000,2020-08-02 12:00:00.0000000
48,2020-07-18 13:00:00.0000000,2020-07-20 12:00:00.0000000
10,2020-07-18 13:00:00.0000000,2020-07-21 12:00:00.0000000
58,2020-07-18 13:00:00.0000000,2020-07-22 12:00:00.0000000
45,2020-07-18 13:00:00.0000000,2020-07-25 12:00:00.0000000
36,2020-07-17 13:00:00.0000000,2020-07-19 12:00:00.0000000
11,2020-07-17 13:00:00.0000000,2020-07-19 12:00:00.0000000
5,2020-07-17 13:00:00.0000000,2020-07-19 12:00:00.0000000
44,2020-07-17 13:00:00.0000000,2020-07-19 12:00:00.0000000
40,2020-07-17 13:00:00.0000000,2020-07-19 12:00:00.0000000
7,2020-07-17 13:00:00.0000000,2020-07-19 12:00:00.0000000
49,2020-07-17 13:00:00.0000000,2020-07-20 12:00:00.0000000
39,2020-07-17 13:00:00.0000000,2020-07-26 12:00:00.0000000
42,2020-07-16 13:00:00.0000000,2020-07-19 12:00:00.0000000
26,2020-07-16 13:00:00.0000000,2020-07-19 12:00:00.0000000
21,2020-07-16 13:00:00.0000000,2020-07-19 12:00:00.0000000
43,2020-07-16 13:00:00.0000000,2020-07-20 12:00:00.0000000
50,2020-07-16 13:00:00.0000000,2020-07-20 12:00:00.0000000
26,2020-07-11 13:00:00.0000000,2020-07-12 12:00:00.0000000
90,2020-07-11 13:00:00.0000000,2020-07-12 12:00:00.0000000
43,2020-07-11 13:00:00.0000000,2020-07-15 12:00:00.0000000
12,2020-07-10 13:00:00.0000000,2020-07-12 12:00:00.0000000
117,2020-07-10 13:00:00.0000000,2020-07-12 12:00:00.0000000
21,2020-07-10 13:00:00.0000000,2020-07-12 12:00:00.0000000
11,2020-07-10 13:00:00.0000000,2020-07-12 12:00:00.0000000
35,2020-07-10 13:00:00.0000000,2020-07-13 12:00:00.0000000
44,2020-07-10 13:00:00.0000000,2020-07-16 12:00:00.0000000
50,2020-07-09 13:00:00.0000000,2020-07-12 12:00:00.0000000
53,2020-07-09 13:00:00.0000000,2020-07-12 12:00:00.0000000
16,2020-07-09 13:00:00.0000000,2020-07-13 12:00:00.0000000
48,2020-07-09 13:00:00.0000000,2020-07-17 12:00:00.0000000
5,2020-07-08 13:00:00.0000000,2020-07-12 12:00:00.0000000
40,2020-07-08 13:00:00.0000000,2020-07-13 12:00:00.0000000
26,2020-07-07 13:00:00.0000000,2020-07-11 12:00:00.0000000
10,2020-07-07 13:00:00.0000000,2020-07-16 12:00:00.0000000
48,2020-07-06 13:00:00.0000000,2020-07-09 12:00:00.0000000
42,2020-07-06 13:00:00.0000000,2020-07-09 12:00:00.0000000
26,2020-07-05 13:00:00.0000000,2020-07-07 12:00:00.0000000
58,2020-07-03 13:00:00.0000000,2020-07-05 12:00:00.0000000
35,2020-07-03 13:00:00.0000000,2020-07-05 12:00:00.0000000
40,2020-07-03 13:00:00.0000000,2020-07-05 12:00:00.0000000
45,2020-07-03 13:00:00.0000000,2020-07-05 12:00:00.0000000
38,2020-07-03 13:00:00.0000000,2020-07-05 12:00:00.0000000
32,2020-07-03 13:00:00.0000000,2020-07-05 12:00:00.0000000
18,2020-07-03 13:00:00.0000000,2020-07-05 12:00:00.0000000
128,2020-07-03 13:00:00.0000000,2020-07-05 12:00:00.0000000
23,2020-07-03 13:00:00.0000000,2020-07-05 12:00:00.0000000
17,2020-07-03 13:00:00.0000000,2020-07-05 12:00:00.0000000
12,2020-07-03 13:00:00.0000000,2020-07-05 12:00:00.0000000
43,2020-07-03 13:00:00.0000000,2020-07-11 12:00:00.0000000
23,2020-07-02 13:00:00.0000000,2020-07-03 12:00:00.0000000
44,2020-07-02 13:00:00.0000000,2020-07-05 12:00:00.0000000
53,2020-07-02 13:00:00.0000000,2020-07-05 12:00:00.0000000
50,2020-07-02 13:00:00.0000000,2020-07-05 12:00:00.0000000
21,2020-07-02 13:00:00.0000000,2020-07-05 12:00:00.0000000
42,2020-07-02 13:00:00.0000000,2020-07-05 12:00:00.0000000
11,2020-07-02 13:00:00.0000000,2020-07-05 12:00:00.0000000
26,2020-07-02 13:00:00.0000000,2020-07-05 12:00:00.0000000
16,2020-07-02 13:00:00.0000000,2020-07-05 12:00:00.0000000
48,2020-07-02 13:00:00.0000000,2020-07-06 12:00:00.0000000
20,2020-07-02 13:00:00.0000000,2020-07-06 12:00:00.0000000
7,2020-07-02 13:00:00.0000000,2020-07-06 12:00:00.0000000
30,2020-07-02 13:00:00.0000000,2020-07-06 12:00:00.0000000
36,2020-07-02 13:00:00.0000000,2020-07-07 12:00:00.0000000
10,2020-07-02 13:00:00.0000000,2020-07-07 12:00:00.0000000
48,2020-06-30 13:00:00.0000000,2020-07-02 12:00:00.0000000
5,2020-06-30 13:00:00.0000000,2020-07-05 12:00:00.0000000
53,2020-06-27 13:00:00.0000000,2020-07-02 12:00:00.0000000
57,2020-06-27 13:00:00.0000000,2020-07-05 12:00:00.0000000
40,2020-06-26 13:00:00.0000000,2020-06-28 12:00:00.0000000
48,2020-06-26 13:00:00.0000000,2020-06-28 12:00:00.0000000
35,2020-06-26 13:00:00.0000000,2020-06-28 12:00:00.0000000
7,2020-06-26 13:00:00.0000000,2020-06-28 12:00:00.0000000
10,2020-06-25 13:00:00.0000000,2020-06-28 12:00:00.0000000
26,2020-06-24 13:00:00.0000000,2020-06-28 12:00:00.0000000
22,2020-06-24 13:00:00.0000000,2020-07-06 12:00:00.0000000
16,2020-06-23 13:00:00.0000000,2020-06-26 12:00:00.0000000
36,2020-06-23 13:00:00.0000000,2020-06-28 12:00:00.0000000
22,2020-06-22 13:00:00.0000000,2020-06-24 12:00:00.0000000
17,2020-06-21 13:00:00.0000000,2020-06-24 12:00:00.0000000
44,2020-06-21 13:00:00.0000000,2020-07-01 12:00:00.0000000
10,2020-06-19 13:00:00.0000000,2020-06-21 12:00:00.0000000
11,2020-06-19 13:00:00.0000000,2020-06-21 12:00:00.0000000
35,2020-06-19 13:00:00.0000000,2020-06-25 12:00:00.0000000
48,2020-06-18 13:00:00.0000000,2020-06-21 12:00:00.0000000
36,2020-06-18 13:00:00.0000000,2020-06-21 12:00:00.0000000
43,2020-06-18 13:00:00.0000000,2020-06-27 12:00:00.0000000
62,2020-06-15 13:00:00.0000000,2020-06-25 12:00:00.0000000
42,2020-06-14 13:00:00.0000000,2020-06-21 12:00:00.0000000
44,2020-06-13 13:00:00.0000000,2020-06-14 12:00:00.0000000
11,2020-06-12 13:00:00.0000000,2020-06-14 12:00:00.0000000
48,2020-06-12 13:00:00.0000000,2020-06-14 12:00:00.0000000
47,2020-06-12 13:00:00.0000000,2020-06-14 12:00:00.0000000
36,2020-06-12 13:00:00.0000000,2020-06-14 12:00:00.0000000
53,2020-06-12 13:00:00.0000000,2020-06-14 12:00:00.0000000
45,2020-06-12 13:00:00.0000000,2020-06-14 12:00:00.0000000
38,2020-06-12 13:00:00.0000000,2020-06-14 12:00:00.0000000
7,2020-06-12 13:00:00.0000000,2020-06-14 12:00:00.0000000
48,2020-06-11 13:00:00.0000000,2020-06-12 12:00:00.0000000
26,2020-06-11 13:00:00.0000000,2020-06-14 12:00:00.0000000
35,2020-06-11 13:00:00.0000000,2020-06-14 12:00:00.0000000
62,2020-06-11 13:00:00.0000000,2020-06-14 12:00:00.0000000
17,2020-06-11 13:00:00.0000000,2020-06-14 12:00:00.0000000
43,2020-06-10 13:00:00.0000000,2020-06-18 12:00:00.0000000
22,2020-06-09 13:00:00.0000000,2020-06-15 12:00:00.0000000
35,2020-06-08 13:00:00.0000000,2020-06-11 12:00:00.0000000
48,2020-06-08 13:00:00.0000000,2020-06-11 12:00:00.0000000
26,2020-06-06 13:00:00.0000000,2020-06-07 12:00:00.0000000
26,2020-06-05 13:00:00.0000000,2020-06-06 12:00:00.0000000
48,2020-06-05 13:00:00.0000000,2020-06-07 12:00:00.0000000
40,2020-06-05 13:00:00.0000000,2020-06-07 12:00:00.0000000
62,2020-06-04 13:00:00.0000000,2020-06-07 12:00:00.0000000
43,2020-06-01 13:00:00.0000000,2020-06-09 12:00:00.0000000
26,2020-05-30 13:00:00.0000000,2020-05-31 12:00:00.0000000
90,2020-05-30 13:00:00.0000000,2020-05-31 12:00:00.0000000
48,2020-05-29 13:00:00.0000000,2020-05-31 12:00:00.0000000
5,2020-05-01 13:00:00.0000000,2020-05-03 12:00:00.0000000
90,2020-03-07 13:00:00.0000000,2020-03-08 12:00:00.0000000
93,2019-12-31 13:00:00.0000000,2020-01-01 12:00:00.0000000
92,2019-12-31 13:00:00.0000000,2020-01-01 12:00:00.0000000
90,2019-12-31 13:00:00.0000000,2020-01-02 12:00:00.0000000
90,2019-12-28 13:00:00.0000000,2019-12-29 12:00:00.0000000
90,2019-12-24 13:00:00.0000000,2019-12-25 12:00:00.0000000
90,2019-12-21 13:00:00.0000000,2019-12-22 12:00:00.0000000
90,2019-12-06 13:00:00.0000000,2019-12-09 12:00:00.0000000
91,2019-11-30 13:00:00.0000000,2019-12-01 12:00:00.0000000
16,2019-11-28 13:00:00.0000000,2019-12-01 12:00:00.0000000
90,2019-11-16 13:00:00.0000000,2019-11-17 12:00:00.0000000
90,2019-11-09 13:00:00.0000000,2019-11-10 12:00:00.0000000
58,2019-11-07 13:00:00.0000000,2019-11-09 12:00:00.0000000
90,2019-11-02 13:00:00.0000000,2019-11-03 12:00:00.0000000
107,2019-11-02 13:00:00.0000000,2019-11-04 12:00:00.0000000
18,2019-11-01 13:00:00.0000000,2019-11-03 12:00:00.0000000
90,2019-10-26 13:00:00.0000000,2019-10-27 12:00:00.0000000
10,2019-10-19 13:00:00.0000000,2019-10-21 12:00:00.0000000
90,2019-10-16 13:00:00.0000000,2019-10-18 12:00:00.0000000
10,2019-10-05 13:00:00.0000000,2019-10-06 12:00:00.0000000
26,2019-10-05 13:00:00.0000000,2019-10-06 12:00:00.0000000
90,2019-10-05 13:00:00.0000000,2019-10-06 12:00:00.0000000
90,2019-10-04 13:00:00.0000000,2019-10-05 12:00:00.0000000
11,2019-09-29 13:00:00.0000000,2019-10-02 12:00:00.0000000
20,2019-09-28 13:00:00.0000000,2019-09-29 12:00:00.0000000
40,2019-09-28 13:00:00.0000000,2019-09-29 12:00:00.0000000
90,2019-09-28 13:00:00.0000000,2019-09-29 12:00:00.0000000
20,2019-09-27 13:00:00.0000000,2019-09-28 12:00:00.0000000
35,2019-09-23 13:00:00.0000000,2019-09-26 12:00:00.0000000
26,2019-09-22 13:00:00.0000000,2019-09-24 12:00:00.0000000
21,2019-09-21 13:00:00.0000000,2019-09-22 12:00:00.0000000
90,2019-09-21 13:00:00.0000000,2019-09-22 12:00:00.0000000
42,2019-09-14 13:00:00.0000000,2019-09-15 12:00:00.0000000
27,2019-09-14 13:00:00.0000000,2019-09-15 12:00:00.0000000
10,2019-09-14 13:00:00.0000000,2019-09-16 12:00:00.0000000
42,2019-09-13 13:00:00.0000000,2019-09-14 12:00:00.0000000
11,2019-09-13 13:00:00.0000000,2019-09-15 12:00:00.0000000
20,2019-09-13 13:00:00.0000000,2019-09-15 12:00:00.0000000
17,2019-09-13 13:00:00.0000000,2019-09-15 12:00:00.0000000
62,2019-09-13 13:00:00.0000000,2019-09-15 12:00:00.0000000
43,2019-09-13 13:00:00.0000000,2019-09-22 12:00:00.0000000
71,2019-09-12 13:00:00.0000000,2019-09-13 12:00:00.0000000
7,2019-09-12 13:00:00.0000000,2019-09-14 12:00:00.0000000
30,2019-09-11 13:00:00.0000000,2019-09-14 12:00:00.0000000
29,2019-09-09 13:00:00.0000000,2019-09-10 12:00:00.0000000
29,2019-09-08 13:00:00.0000000,2019-09-09 12:00:00.0000000
57,2019-09-06 13:00:00.0000000,2019-09-07 12:00:00.0000000
39,2019-09-06 13:00:00.0000000,2019-09-08 12:00:00.0000000
16,2019-09-06 13:00:00.0000000,2019-09-08 12:00:00.0000000
97,2019-09-05 13:00:00.0000000,2019-09-08 12:00:00.0000000
44,2019-08-31 13:00:00.0000000,2019-09-01 12:00:00.0000000
26,2019-08-31 13:00:00.0000000,2019-09-01 12:00:00.0000000
47,2019-08-31 13:00:00.0000000,2019-09-01 12:00:00.0000000
42,2019-08-31 13:00:00.0000000,2019-09-01 12:00:00.0000000
51,2019-08-31 13:00:00.0000000,2019-09-01 12:00:00.0000000
39,2019-08-31 13:00:00.0000000,2019-09-01 12:00:00.0000000
100,2019-08-31 13:00:00.0000000,2019-09-01 12:00:00.0000000
13,2019-08-30 13:00:00.0000000,2019-08-31 12:00:00.0000000
27,2019-08-30 13:00:00.0000000,2019-08-31 12:00:00.0000000
42,2019-08-30 13:00:00.0000000,2019-08-31 12:00:00.0000000
41,2019-08-30 13:00:00.0000000,2019-08-31 12:00:00.0000000
48,2019-08-30 13:00:00.0000000,2019-09-01 12:00:00.0000000
11,2019-08-30 13:00:00.0000000,2019-09-01 12:00:00.0000000
36,2019-08-30 13:00:00.0000000,2019-09-01 12:00:00.0000000
35,2019-08-30 13:00:00.0000000,2019-09-01 12:00:00.0000000
30,2019-08-30 13:00:00.0000000,2019-09-01 12:00:00.0000000
40,2019-08-30 13:00:00.0000000,2019-09-01 12:00:00.0000000
20,2019-08-30 13:00:00.0000000,2019-09-01 12:00:00.0000000
24,2019-08-30 13:00:00.0000000,2019-09-01 12:00:00.0000000
12,2019-08-29 13:00:00.0000000,2019-09-01 12:00:00.0000000
48,2019-08-28 13:00:00.0000000,2019-08-30 12:00:00.0000000
13,2019-08-27 13:00:00.0000000,2019-08-28 12:00:00.0000000
10,2019-08-27 13:00:00.0000000,2019-08-31 12:00:00.0000000
24,2019-08-26 13:00:00.0000000,2019-08-27 12:00:00.0000000
36,2019-08-26 13:00:00.0000000,2019-08-28 12:00:00.0000000
16,2019-08-26 13:00:00.0000000,2019-08-29 12:00:00.0000000
111,2019-08-26 13:00:00.0000000,2019-08-29 12:00:00.0000000
11,2019-08-26 13:00:00.0000000,2019-08-30 12:00:00.0000000
19,2019-08-25 13:00:00.0000000,2019-08-26 12:00:00.0000000
26,2019-08-25 13:00:00.0000000,2019-08-26 12:00:00.0000000
35,2019-08-25 13:00:00.0000000,2019-08-27 12:00:00.0000000
50,2019-08-24 13:00:00.0000000,2019-08-25 12:00:00.0000000
36,2019-08-24 13:00:00.0000000,2019-08-25 12:00:00.0000000
5,2019-08-24 13:00:00.0000000,2019-08-25 12:00:00.0000000
20,2019-08-24 13:00:00.0000000,2019-08-25 12:00:00.0000000
17,2019-08-24 13:00:00.0000000,2019-08-25 12:00:00.0000000
119,2019-08-24 13:00:00.0000000,2019-08-25 12:00:00.0000000
41,2019-08-24 13:00:00.0000000,2019-08-25 12:00:00.0000000
52,2019-08-24 13:00:00.0000000,2019-08-25 12:00:00.0000000
34,2019-08-24 13:00:00.0000000,2019-08-25 12:00:00.0000000
12,2019-08-24 13:00:00.0000000,2019-08-25 12:00:00.0000000
56,2019-08-24 13:00:00.0000000,2019-08-25 12:00:00.0000000
110,2019-08-24 13:00:00.0000000,2019-08-25 12:00:00.0000000
29,2019-08-24 13:00:00.0000000,2019-08-25 12:00:00.0000000
57,2019-08-24 13:00:00.0000000,2019-08-25 12:00:00.0000000
90,2019-08-24 13:00:00.0000000,2019-08-25 12:00:00.0000000
55,2019-08-24 13:00:00.0000000,2019-08-27 12:00:00.0000000
58,2019-08-24 13:00:00.0000000,2019-08-28 12:00:00.0000000
90,2019-08-23 13:00:00.0000000,2019-08-24 12:00:00.0000000
7,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
53,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
21,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
19,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
10,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
26,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
32,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
31,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
46,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
45,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
25,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
51,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
38,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
39,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
54,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
30,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
11,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
118,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
9,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
23,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
28,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
72,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
71,2019-08-23 13:00:00.0000000,2019-08-25 12:00:00.0000000
12,2019-08-22 13:00:00.0000000,2019-08-23 12:00:00.0000000
20,2019-08-22 13:00:00.0000000,2019-08-24 12:00:00.0000000
42,2019-08-22 13:00:00.0000000,2019-08-25 12:00:00.0000000
24,2019-08-22 13:00:00.0000000,2019-08-25 12:00:00.0000000
16,2019-08-22 13:00:00.0000000,2019-08-25 12:00:00.0000000
27,2019-08-22 13:00:00.0000000,2019-08-25 12:00:00.0000000
48,2019-08-22 13:00:00.0000000,2019-08-26 12:00:00.0000000
45,2019-08-21 13:00:00.0000000,2019-08-23 12:00:00.0000000
43,2019-08-21 13:00:00.0000000,2019-08-25 12:00:00.0000000
48,2019-08-19 13:00:00.0000000,2019-08-21 12:00:00.0000000
43,2019-08-19 13:00:00.0000000,2019-08-21 12:00:00.0000000
5,2019-08-19 13:00:00.0000000,2019-08-21 12:00:00.0000000
23,2019-08-19 13:00:00.0000000,2019-08-21 12:00:00.0000000
16,2019-08-19 13:00:00.0000000,2019-08-22 12:00:00.0000000
44,2019-08-19 13:00:00.0000000,2019-08-25 12:00:00.0000000
62,2019-08-19 13:00:00.0000000,2019-08-25 12:00:00.0000000
47,2019-08-18 13:00:00.0000000,2019-08-19 12:00:00.0000000
36,2019-08-18 13:00:00.0000000,2019-08-19 12:00:00.0000000
23,2019-08-18 13:00:00.0000000,2019-08-19 12:00:00.0000000
35,2019-08-18 13:00:00.0000000,2019-08-21 12:00:00.0000000
21,2019-08-18 13:00:00.0000000,2019-08-21 12:00:00.0000000
9,2019-08-18 13:00:00.0000000,2019-08-22 12:00:00.0000000
26,2019-08-18 13:00:00.0000000,2019-08-22 12:00:00.0000000
29,2019-08-18 13:00:00.0000000,2019-08-23 12:00:00.0000000
62,2019-08-17 13:00:00.0000000,2019-08-18 12:00:00.0000000
25,2019-08-17 13:00:00.0000000,2019-08-18 12:00:00.0000000
5,2019-08-17 13:00:00.0000000,2019-08-18 12:00:00.0000000
14,2019-08-17 13:00:00.0000000,2019-08-18 12:00:00.0000000
59,2019-08-17 13:00:00.0000000,2019-08-18 12:00:00.0000000
50,2019-08-17 13:00:00.0000000,2019-08-18 12:00:00.0000000
46,2019-08-17 13:00:00.0000000,2019-08-18 12:00:00.0000000
12,2019-08-17 13:00:00.0000000,2019-08-18 12:00:00.0000000
63,2019-08-17 13:00:00.0000000,2019-08-18 12:00:00.0000000
117,2019-08-17 13:00:00.0000000,2019-08-18 12:00:00.0000000
103,2019-08-17 13:00:00.0000000,2019-08-18 12:00:00.0000000
100,2019-08-17 13:00:00.0000000,2019-08-18 12:00:00.0000000
102,2019-08-17 13:00:00.0000000,2019-08-18 12:00:00.0000000
90,2019-08-17 13:00:00.0000000,2019-08-18 12:00:00.0000000
44,2019-08-17 13:00:00.0000000,2019-08-19 12:00:00.0000000
10,2019-08-17 13:00:00.0000000,2019-08-19 12:00:00.0000000
27,2019-08-17 13:00:00.0000000,2019-08-19 12:00:00.0000000
30,2019-08-17 13:00:00.0000000,2019-08-19 12:00:00.0000000
62,2019-08-16 13:00:00.0000000,2019-08-17 12:00:00.0000000
5,2019-08-16 13:00:00.0000000,2019-08-17 12:00:00.0000000
7,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
26,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
36,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
18,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
9,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
23,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
16,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
29,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
39,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
31,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
24,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
22,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
11,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
17,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
49,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
51,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
54,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
109,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
32,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
33,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
55,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
118,2019-08-16 13:00:00.0000000,2019-08-18 12:00:00.0000000
48,2019-08-16 13:00:00.0000000,2019-08-19 12:00:00.0000000
15,2019-08-16 13:00:00.0000000,2019-08-19 12:00:00.0000000
13,2019-08-16 13:00:00.0000000,2019-08-19 12:00:00.0000000
52,2019-08-16 13:00:00.0000000,2019-08-19 12:00:00.0000000
29,2019-08-15 13:00:00.0000000,2019-08-16 12:00:00.0000000
46,2019-08-15 13:00:00.0000000,2019-08-17 12:00:00.0000000
35,2019-08-15 13:00:00.0000000,2019-08-18 12:00:00.0000000
21,2019-08-15 13:00:00.0000000,2019-08-18 12:00:00.0000000
47,2019-08-15 13:00:00.0000000,2019-08-18 12:00:00.0000000
41,2019-08-15 13:00:00.0000000,2019-08-18 12:00:00.0000000
58,2019-08-15 13:00:00.0000000,2019-08-19 12:00:00.0000000
38,2019-08-14 13:00:00.0000000,2019-08-15 12:00:00.0000000
43,2019-08-14 13:00:00.0000000,2019-08-18 12:00:00.0000000
110,2019-08-14 13:00:00.0000000,2019-08-18 12:00:00.0000000
40,2019-08-14 13:00:00.0000000,2019-08-19 12:00:00.0000000
10,2019-08-13 13:00:00.0000000,2019-08-16 12:00:00.0000000
50,2019-08-13 13:00:00.0000000,2019-08-17 12:00:00.0000000
42,2019-08-13 13:00:00.0000000,2019-08-18 12:00:00.0000000
4,2019-08-13 13:00:00.0000000,2019-08-18 12:00:00.0000000
50,2019-08-12 13:00:00.0000000,2019-08-13 12:00:00.0000000
43,2019-08-12 13:00:00.0000000,2019-08-14 12:00:00.0000000
21,2019-08-12 13:00:00.0000000,2019-08-15 12:00:00.0000000
9,2019-08-12 13:00:00.0000000,2019-08-16 12:00:00.0000000
44,2019-08-12 13:00:00.0000000,2019-08-16 12:00:00.0000000
45,2019-08-12 13:00:00.0000000,2019-08-18 12:00:00.0000000
20,2019-08-12 13:00:00.0000000,2019-08-18 12:00:00.0000000
52,2019-08-11 13:00:00.0000000,2019-08-12 12:00:00.0000000
11,2019-08-11 13:00:00.0000000,2019-08-13 12:00:00.0000000
7,2019-08-11 13:00:00.0000000,2019-08-14 12:00:00.0000000
5,2019-08-11 13:00:00.0000000,2019-08-14 12:00:00.0000000
27,2019-08-11 13:00:00.0000000,2019-08-14 12:00:00.0000000
30,2019-08-10 13:00:00.0000000,2019-08-11 12:00:00.0000000
55,2019-08-10 13:00:00.0000000,2019-08-11 12:00:00.0000000
44,2019-08-10 13:00:00.0000000,2019-08-11 12:00:00.0000000
71,2019-08-10 13:00:00.0000000,2019-08-11 12:00:00.0000000
90,2019-08-10 13:00:00.0000000,2019-08-11 12:00:00.0000000
38,2019-08-10 13:00:00.0000000,2019-08-12 12:00:00.0000000
30,2019-08-09 13:00:00.0000000,2019-08-10 12:00:00.0000000
